day,store,net_sales,gross_sales,discounts,sales_reversals,orders,units,new_customers,returning_customers,customers
2026-05-09,Venetian,3940.79,4830.8,-134.43,-755.58,19,39,6,2,8
2026-05-09,Maceoo Tampa,3359.05,3459.05,-100,0,8,40,1,6,7
2026-05-09,Maceoo Hollywood FL,17296.01,17903.61,-607.6,0,16,42,6,8,13
2026-05-09,Maceoo Atlantic,9651.2,10753.88,0,-1102.68,24,60,8,12,20
2026-05-09,Maceoo PR,2742.28,2925.28,-183,0,10,20,3,7,10
2026-05-09,CEOO DUBAI,8607.61,8784.21,-176.6,0,6,12,5,1,6
2026-05-09,Online Store,2015.81,5359.84,-1706.24,-1637.79,25,30,6,18,24
2026-05-09,Maceoo Aria,9175.89,12829.48,-2818.64,-834.95,22,84,16,4,20
2026-05-09,Maceoo Cosmo,6404.08,6951.2,-212,-335.12,13,33,5,5,10
2026-05-09,Maceoo Resorts World Las Vegas,499.36,499.36,0,0,3,6,1,1,3
2026-05-09,Maceoo MGM,1706.38,1859.22,-152.84,0,8,17,3,2,6
2026-05-09,Maceoo Biloxi,6230.21,7357.16,-281.22,-845.73,19,44,6,8,14
2026-05-10,Online Store,3735.92,3785.92,-50,0,12,26,5,7,12
2026-05-10,Venetian,951.88,1109.74,-48.86,-109,6,15,1,1,3
2026-05-10,Maceoo Aria,5352.45,6430.1,-752.8,-324.85,12,31,5,7,12
2026-05-10,Maceoo MGM,1164.58,1286.46,-121.88,0,4,9,3,1,4
2026-05-10,Maceoo Atlantic,2824.16,3116.82,-133.66,-159,9,19,2,6,8
2026-05-10,Maceoo Resorts World Las Vegas,405.03,405.03,0,0,2,5,2,0,2
2026-05-10,Maceoo Biloxi,2838.55,3234.41,-395.86,0,13,38,5,3,9
2026-05-10,Maceoo Cosmo,406.84,689.73,0,-282.89,4,8,3,1,3
2026-05-10,Maceoo Hollywood FL,1680.61,8232.04,-85.43,-6466,8,15,3,5,8
2026-05-10,CEOO DUBAI,3711.36,3711.36,0,0,3,13,2,0,3
2026-05-10,Maceoo Tampa,4543.07,5239.33,-200.5,-495.76,14,26,4,6,10
2026-05-11,Maceoo Atlantic,1933.39,2106.58,-173.19,0,3,16,1,2,3
2026-05-11,Maceoo Cosmo,2833.58,2833.58,0,0,3,12,2,1,2
2026-05-11,Maceoo PR,558,574,-16,0,1,3,0,1,1
2026-05-11,Venetian,163.45,163.45,0,0,1,2,0,1,1
2026-05-11,Maceoo Tampa,1323.31,1448.9,-125.59,0,4,12,0,4,4
2026-05-11,Online Store,1234.32,2244.96,-1010.64,0,13,16,5,7,12
2026-05-11,Maceoo MGM,724.13,724.13,0,0,5,10,4,1,5
2026-05-11,Maceoo Aria,8678.48,8837.36,-158.88,0,11,75,8,3,11
2026-05-11,Maceoo Biloxi,599.09,777.73,-178.64,0,4,8,2,2,3
2026-05-11,Maceoo Hollywood FL,535.96,535.96,0,0,3,7,3,0,3
2026-05-12,Maceoo Cosmo,1448.89,1448.89,0,0,4,8,1,3,4
2026-05-12,Maceoo PR,196.88,196.88,0,0,1,2,0,1,1
2026-05-12,CEOO DUBAI,926.75,933,-6.25,0,4,5,3,1,4
2026-05-12,Maceoo MGM,2962.72,3166.66,-203.94,0,8,21,8,0,8
2026-05-12,Maceoo Atlantic,2951.44,3043.33,-91.89,0,9,24,3,6,9
2026-05-12,Maceoo Tampa,1485.52,1485.52,0,0,3,5,1,2,3
2026-05-12,Maceoo Aria,4944.05,5138.75,-194.7,0,7,20,4,3,6
2026-05-12,Maceoo Biloxi,1194.98,1611.17,-416.19,0,4,9,3,1,4
2026-05-12,Venetian,621.82,621.82,0,0,2,7,0,0,1
2026-05-12,Online Store,2881.8,5455.52,-1334.64,-1239.08,19,24,9,10,19
2026-05-12,Maceoo Hollywood FL,659.33,699.93,-40.6,0,4,11,2,2,4
2026-05-13,Venetian,459.51,459.51,0,0,2,5,1,0,2
2026-05-13,Maceoo Cosmo,5828.94,6077.82,-248.88,0,5,25,3,2,5
2026-05-13,CEOO DUBAI,390.55,398,-7.45,0,2,2,2,0,2
2026-05-13,Maceoo PR,879.76,879.76,0,0,4,6,3,1,4
2026-05-13,Maceoo Tampa,2392.64,2433.85,-41.21,0,8,52,5,3,8
2026-05-13,Maceoo Hollywood FL,2122.07,2696.71,-434.83,-139.81,10,26,5,4,7
2026-05-13,Maceoo Atlantic,2387.38,2485.38,0,-98,9,24,3,4,8
2026-05-13,Maceoo Aria,6234.29,6349.05,-114.76,0,7,31,4,3,7
2026-05-13,Maceoo MGM,1412.83,1512.83,-100,0,5,10,2,1,4
2026-05-13,Maceoo Biloxi,592.93,704.1,-111.17,0,4,6,2,1,3
2026-05-13,Online Store,6898.9,7361.7,-462.8,0,28,44,21,7,28
2026-05-14,Maceoo Biloxi,417.19,552.06,-134.87,0,4,8,2,2,4
2026-05-14,Maceoo Resorts World Las Vegas,2528.91,2578.91,-50,0,5,32,2,2,5
2026-05-14,Online Store,4475.77,4643.77,-168,0,27,32,21,6,27
2026-05-14,Maceoo Cosmo,942.65,942.65,0,0,5,13,4,1,5
2026-05-14,CEOO DUBAI,1077.8,1402,-324.2,0,4,4,3,0,4
2026-05-14,Maceoo Tampa,1770.26,1770.26,0,0,4,8,0,4,4
2026-05-14,Maceoo Atlantic,2007.76,2403.76,0,-396,3,12,0,3,3
2026-05-14,Maceoo PR,444.88,444.88,0,0,3,3,1,1,2
2026-05-14,Maceoo Hollywood FL,891.88,891.88,0,0,3,8,1,2,3
2026-05-14,Maceoo MGM,2340.31,2360.1,-19.79,0,12,25,7,2,10
2026-05-14,Maceoo Aria,14375.91,15888.91,-1513,0,20,91,11,7,18
2026-05-14,Venetian,1658.56,1673.39,-14.83,0,11,25,3,2,6
2026-05-15,Maceoo Aria,31648.7,32815.54,-1166.84,0,25,190,10,14,24
2026-05-15,Maceoo Cosmo,5372.75,5372.75,0,0,9,31,6,2,8
2026-05-15,Maceoo MGM,6171.18,6567.26,-396.08,0,15,39,8,4,12
2026-05-15,Maceoo Atlantic,3551,6049.37,-802.06,-1696.31,10,23,1,5,7
2026-05-15,Venetian,3584.01,3632.87,-48.86,0,13,38,5,1,7
2026-05-15,Maceoo Hollywood FL,10745.7,10745.7,0,0,20,59,8,9,17
2026-05-15,Maceoo PR,2205.72,2389.52,-85.8,-98,6,18,1,4,6
2026-05-15,Maceoo Biloxi,3668.32,4127.31,-458.99,0,12,34,7,3,11
2026-05-15,Online Store,10565.68,11949.42,-687.98,-695.76,47,62,30,15,45
2026-05-15,Maceoo Resorts World Las Vegas,1690.32,2101.29,-410.97,0,2,5,2,0,2
2026-05-15,Maceoo Tampa,1911.19,1911.19,0,0,3,28,3,0,3
2026-05-15,CEOO DUBAI,2924.61,3373.69,-170.08,-279,4,8,2,1,4
2026-05-16,Maceoo Tampa,3047.64,3729.02,-681.38,0,10,26,3,5,9
2026-05-16,Maceoo Atlantic,2704.52,2921.73,-98.33,-118.88,9,22,6,3,8
2026-05-16,Maceoo Cosmo,7059.95,10345.96,-94,-3192.01,15,37,7,3,11
2026-05-16,Maceoo Hollywood FL,12102.27,15374.61,-938.76,-2333.58,25,81,13,8,21
2026-05-16,Maceoo Biloxi,3199.83,4071.24,-624.41,-247,14,50,6,8,12
2026-05-16,Online Store,9886.91,11372.67,-1485.76,0,57,77,41,15,55
2026-05-16,Venetian,7178.3,9176.66,-46,-1952.36,25,69,12,2,14
2026-05-16,Maceoo Resorts World Las Vegas,1556.43,1956.15,-399.72,0,1,5,1,0,1
2026-05-16,Maceoo PR,1078.08,1096.88,-18.8,0,6,7,1,5,6
2026-05-16,Maceoo Aria,16396.04,16396.04,0,0,27,84,16,10,27
2026-05-16,Maceoo MGM,4943.08,5049.8,-106.72,0,17,47,8,8,16
2026-05-16,CEOO DUBAI,2051.45,2091.45,-40,0,2,9,2,0,2
2026-05-17,Maceoo Hollywood FL,4929.5,6392.73,-536.35,-926.88,7,30,2,5,7
2026-05-17,Maceoo MGM,2679.4,2816.46,-137.06,0,10,21,6,1,8
2026-05-17,Maceoo Biloxi,984.7,1264.42,-279.72,0,9,17,5,4,8
2026-05-17,Maceoo Cosmo,1678.57,1678.57,0,0,6,14,4,1,6
2026-05-17,Maceoo Tampa,2383.69,3763.06,-460.87,-918.5,6,10,3,2,6
2026-05-17,Maceoo Atlantic,1779.75,1846.57,-66.82,0,9,16,2,5,8
2026-05-17,CEOO DUBAI,1492.61,1522.61,-30,0,4,9,3,0,4
2026-05-17,Maceoo Resorts World Las Vegas,1270.93,1378.64,-107.71,0,3,6,3,0,3
2026-05-17,Online Store,11983.38,12008.38,-25,0,42,63,38,4,42
2026-05-17,Venetian,1936.88,2000.69,-63.81,0,12,27,2,3,6
2026-05-17,Maceoo Aria,11918.48,13811.37,-471.39,-1421.5,17,49,9,8,16
2026-05-17,Maceoo PR,5897.32,6047.32,-150,0,7,43,2,5,6
2026-05-18,Maceoo Cosmo,7356.24,7769.04,-412.8,0,9,29,4,3,7
2026-05-18,Venetian,285.66,285.66,0,0,2,4,1,0,2
2026-05-18,Maceoo MGM,2164.52,2180.87,-16.35,0,9,20,5,3,8
2026-05-18,Maceoo Biloxi,1814.26,2581.03,-766.77,0,9,18,4,5,8
2026-05-18,Maceoo Atlantic,426.54,524.54,-48.56,-49.44,2,5,0,2,2
2026-05-18,Online Store,1500.98,7173.7,-499.88,-5172.84,36,23,20,16,35
2026-05-18,CEOO DUBAI,322.13,322.13,0,0,2,3,2,0,2
2026-05-18,Maceoo Hollywood FL,3528.77,4142.17,-613.4,0,9,22,3,6,9
2026-05-18,Maceoo Aria,12685.85,13051.82,0,-365.97,23,77,15,8,21
2026-05-18,Maceoo Resorts World Las Vegas,3598.69,3805.75,-207.06,0,5,20,2,2,5
2026-05-18,Maceoo Tampa,677.5,677.5,0,0,1,1,0,1,1
2026-05-18,Maceoo PR,208,712.88,0,-504.88,3,2,3,0,3
2026-05-19,Maceoo Tampa,1539.28,1546.28,-7,0,6,15,2,4,6
2026-05-19,Maceoo Resorts World Las Vegas,589.14,656.37,-67.23,0,3,6,2,0,3
2026-05-19,Maceoo Biloxi,247.29,423.38,-176.09,0,2,5,0,2,2
2026-05-19,CEOO DUBAI,323.31,323.31,0,0,2,5,2,0,2
2026-05-19,Maceoo Aria,11722.52,12671.62,-760.17,-188.93,18,136,10,6,15
2026-05-19,Maceoo Hollywood FL,7787.3,7845.78,-58.48,0,7,17,2,4,7
2026-05-19,Maceoo PR,4356.45,4380.28,-23.83,0,12,28,5,6,11
2026-05-19,Maceoo Cosmo,874.45,874.45,0,0,4,10,3,1,4
2026-05-19,Venetian,138,138,0,0,1,2,0,0,1
2026-05-19,Online Store,5933.32,8801.24,-2319.92,-548,35,58,23,12,35
2026-05-19,Maceoo Atlantic,1053.72,1211.72,0,-158,6,11,2,3,6
2026-05-19,Maceoo MGM,2451.07,2705.84,-254.77,0,3,7,3,0,3
2026-05-20,Maceoo Tampa,314.43,449.97,-135.54,0,3,4,1,2,3
2026-05-20,CEOO DUBAI,14474.34,14497.88,-23.54,0,3,7,2,1,2
2026-05-20,Online Store,7642.48,8492.36,-691.88,-158,32,47,20,12,32
2026-05-20,Maceoo Aria,11845.41,12568.84,-723.43,0,11,32,7,4,10
2026-05-20,Maceoo Biloxi,3004.49,3511.29,-506.8,0,9,31,5,3,9
2026-05-20,Maceoo Hollywood FL,1012.76,1343.76,-331,0,4,9,1,2,4
2026-05-20,WEB - Quiet LLC,0,328,-328,0,1,0,0,0,1
2026-05-20,Maceoo Cosmo,3157.46,3751.46,-594,0,5,20,4,1,5
2026-05-20,Maceoo MGM,4914.12,5713.48,-799.36,0,6,13,5,0,6
2026-05-20,Venetian,835.64,835.64,0,0,2,6,0,0,1
2026-05-20,Maceoo Atlantic,1228.55,1228.55,0,0,5,12,1,2,4
2026-05-20,Maceoo PR,1558.68,1778.88,-122.2,-98,5,10,1,4,4
2026-05-20,Maceoo Resorts World Las Vegas,175.06,373.94,0,-198.88,3,6,0,1,2
2026-05-21,Maceoo PR,951.52,951.52,0,0,2,6,0,2,2
2026-05-21,Maceoo MGM,2960.65,3287.01,-127.48,-198.88,7,39,5,1,7
2026-05-21,Maceoo Aria,12458.84,12866.8,-407.96,0,15,50,10,5,15
2026-05-21,Maceoo Hollywood FL,2838.5,3067.26,-109.88,-118.88,8,21,5,3,8
2026-05-21,Venetian,934.33,934.33,0,0,3,10,2,0,3
2026-05-21,Maceoo Biloxi,995.92,1479.46,-407.98,-75.56,6,16,3,2,4
2026-05-21,Maceoo Tampa,6827.15,7426.03,-598.88,0,8,44,4,2,5
2026-05-21,Online Store,7029.35,8763.74,-1734.39,0,26,48,14,11,25
2026-05-21,Maceoo Cosmo,823.94,848.66,-24.72,0,5,8,5,0,5
2026-05-21,CEOO DUBAI,348.8,348.8,0,0,1,2,0,1,1
2026-05-22,Maceoo Tampa,5933.06,6916.92,-381.44,-602.42,12,59,3,6,10
2026-05-22,Maceoo PR,613.76,663.76,-50,0,2,4,1,1,2
2026-05-22,Maceoo Biloxi,2161.05,2880.09,-524.64,-194.4,10,21,6,4,9
2026-05-22,CEOO DUBAI,3137.36,3137.36,0,0,3,8,2,1,3
2026-05-22,Maceoo Hollywood FL,1579.29,2865.3,-246.9,-1039.11,8,17,5,3,8
2026-05-22,Venetian,4634.35,4644.25,-9.9,0,7,24,0,0,1
2026-05-22,Online Store,3191.94,5504.8,-1352.86,-960,24,35,7,17,24
2026-05-22,Maceoo Cosmo,2266.73,2316.73,-50,0,8,21,8,0,8
2026-05-22,Maceoo Atlantic,3238.9,4754.54,-796.76,-718.88,13,28,5,7,12
2026-05-22,Maceoo MGM,1729.24,2443.97,-105.88,-608.85,6,14,4,1,5
2026-05-22,Maceoo Resorts World Las Vegas,304.42,337.42,-33,0,2,20,0,2,2
2026-05-22,Maceoo Aria,4774.53,5623.53,-849,0,11,32,8,3,11
2026-05-23,Online Store,11608.48,12303.36,-694.88,0,36,51,26,10,36
2026-05-23,CEOO DUBAI,599.84,599.84,0,0,2,6,2,0,2
2026-05-23,Maceoo Resorts World Las Vegas,140.71,140.71,0,0,2,4,2,0,2
2026-05-23,Maceoo PR,6752.32,8846.72,-2094.4,0,17,50,5,11,14
2026-05-23,Maceoo Tampa,6092.46,6594.34,-373.88,-128,11,31,3,6,9
2026-05-23,Venetian,2595.69,2615.46,-19.77,0,10,28,1,0,2
2026-05-23,Maceoo Cosmo,2657.78,2657.78,0,0,8,15,3,4,8
2026-05-23,Maceoo Hollywood FL,6585.51,7249.49,-544.98,-119,20,51,9,8,17
2026-05-23,Maceoo MGM,805.87,808.28,-2.41,0,4,9,3,0,4
2026-05-23,Maceoo Aria,22997.24,24491.19,-1493.95,0,30,233,16,13,28
2026-05-23,Maceoo Atlantic,14236.54,16954.61,-654.47,-2063.6,22,74,6,12,18
2026-05-23,Maceoo Biloxi,1769.33,2178.51,-409.18,0,8,30,5,2,7
2026-05-24,Maceoo Cosmo,3742.69,4096.19,-353.5,0,11,24,10,1,11
2026-05-24,Venetian,5196.15,5328.74,-132.59,0,19,62,2,0,3
2026-05-24,CEOO DUBAI,13976.72,14290.03,-313.31,0,5,22,3,2,5
2026-05-24,Maceoo Tampa,1747.71,1860.51,-112.8,0,7,16,1,3,5
2026-05-24,Maceoo Atlantic,15403.73,17012.2,-580.47,-1028,21,91,8,12,18
2026-05-24,Maceoo PR,3157.94,3962.8,-91.1,-713.76,12,20,5,7,10
2026-05-24,Maceoo Resorts World Las Vegas,1705.35,1998.07,-292.72,0,2,19,1,1,2
2026-05-24,Maceoo Aria,13482.85,15429.17,-1528.67,-417.65,23,73,16,7,22
2026-05-24,Maceoo Hollywood FL,9580.36,12599.64,-234.76,-2784.52,19,73,6,11,16
2026-05-24,Maceoo MGM,14885.69,16805.03,-1664.4,-254.94,15,39,9,5,14
2026-05-24,Online Store,3384.9,4513.78,-1128.88,0,20,24,14,6,20
2026-05-24,Maceoo Biloxi,2076.94,2606.59,-529.65,0,8,24,4,4,8
2026-05-25,Maceoo Hollywood FL,5610.68,6090.18,-281.5,-198,17,41,7,8,13
2026-05-25,Maceoo Atlantic,3392.28,3436.64,-44.36,0,12,29,5,7,12
2026-05-25,Maceoo Tampa,-1191.33,2343.83,-91.83,-3443.33,7,11,2,4,6
2026-05-25,Maceoo PR,1003.76,1019.76,-16,0,6,6,3,3,6
2026-05-25,Venetian,2633.03,2849.09,-216.06,0,6,17,1,1,3
2026-05-25,CEOO DUBAI,1235.32,1340.97,-105.65,0,4,9,4,0,4
2026-05-25,Maceoo Cosmo,4743.6,4743.6,0,0,6,22,4,1,5
2026-05-25,Maceoo Resorts World Las Vegas,392.56,416.33,-23.77,0,3,7,0,1,2
2026-05-25,Maceoo Aria,4454.2,5170.35,0,-716.15,12,53,6,6,11
2026-05-25,Maceoo MGM,6080.11,7410.05,-1329.94,0,13,32,5,3,9
2026-05-25,Maceoo Biloxi,2967.58,3638.43,-323.65,-347.2,9,17,4,4,9
2026-05-25,Online Store,8229.24,9016.47,-410.59,-376.64,40,63,26,12,38
2026-05-26,Maceoo PR,448.64,448.64,0,0,3,4,1,2,3
2026-05-26,CEOO DUBAI,1077.41,1287.91,-210.5,0,3,9,3,0,3
2026-05-26,Maceoo Cosmo,1618.74,1618.74,0,0,5,13,2,3,5
2026-05-26,Maceoo Aria,3094.58,3159.33,-64.75,0,8,24,5,2,7
2026-05-26,Maceoo Biloxi,783.78,985.26,-201.48,0,5,13,3,1,5
2026-05-26,Maceoo MGM,1183.2,1183.2,0,0,6,15,5,0,6
2026-05-26,Online Store,6000.55,6823.63,-823.08,0,24,44,14,10,24
2026-05-26,Maceoo Atlantic,3003.16,3082.96,-79.8,0,6,17,1,4,5
2026-05-26,Maceoo Resorts World Las Vegas,308.4,308.4,0,0,1,2,0,1,1
2026-05-26,Maceoo Hollywood FL,2874.57,5022.19,-377.44,-1770.18,15,31,6,5,12
2026-05-26,Venetian,180.92,180.92,0,0,2,4,0,0,1
2026-05-26,Maceoo Tampa,1747.09,1778.69,-31.6,0,6,13,5,1,6
2026-05-27,Maceoo Tampa,142.28,444.88,0,-302.6,2,1,1,1,2
2026-05-27,Maceoo Cosmo,1918.97,2609.15,0,-690.18,5,10,4,1,4
2026-05-27,Maceoo Atlantic,1241.43,1241.43,0,0,3,7,1,2,3
2026-05-27,Online Store,4418.18,5057.06,-638.88,0,21,27,16,5,21
2026-05-27,Maceoo Hollywood FL,4476.65,4813,-336.35,0,6,17,2,4,6
2026-05-27,Maceoo PR,1938.74,2204.74,-108,-158,7,10,3,4,7
2026-05-27,Maceoo Biloxi,565.79,780.12,-106.53,-107.8,6,10,3,2,6
2026-05-27,Maceoo MGM,672.21,741.68,-69.47,0,4,9,2,1,4
2026-05-27,Venetian,2179.4,2186.96,-7.56,0,8,22,1,0,2
2026-05-27,Maceoo Aria,8456.26,8542.79,-86.53,0,19,83,15,4,17
2026-05-27,CEOO DUBAI,903.2,1007,-103.8,0,2,4,2,0,2
2026-05-27,Maceoo Resorts World Las Vegas,849.03,886.79,-37.76,0,3,8,0,1,2
2026-05-28,Maceoo Cosmo,1324.21,1324.21,0,0,6,12,5,0,6
2026-05-28,Maceoo Resorts World Las Vegas,1016.57,1016.57,0,0,2,43,1,1,2
2026-05-28,Maceoo Atlantic,693.61,725.21,-31.6,0,4,7,1,3,4
2026-05-28,Maceoo PR,474.88,474.88,0,0,2,3,0,2,2
2026-05-28,Venetian,1013.98,1025.59,-11.61,0,6,12,1,0,2
2026-05-28,Maceoo Tampa,1805.99,2062.69,-256.7,0,8,17,4,3,8
2026-05-28,Online Store,3936.56,5624.44,-1577.88,-110,27,36,5,21,26
2026-05-28,Maceoo MGM,5162.66,5274.45,-111.79,0,7,19,7,0,7
2026-05-28,Maceoo Aria,2203.29,6454.31,-3987.2,-263.82,7,22,3,4,6
2026-05-28,Maceoo Biloxi,1529.9,3761.66,-1182.84,-1048.92,6,21,2,4,5
2026-05-28,Maceoo Hollywood FL,3848.85,3904.86,-56.01,0,10,30,5,5,9
2026-05-28,CEOO DUBAI,24152.45,25521.01,-1368.56,0,4,6,2,1,4
2026-05-29,Maceoo Aria,7156.09,7881.29,-139.44,-585.76,14,71,6,7,13
2026-05-29,Maceoo Cosmo,1951.87,2051.48,-99.61,0,8,22,6,2,8
2026-05-29,CEOO DUBAI,4951.45,6646.7,-432.35,-1262.9,10,21,5,3,8
2026-05-29,Maceoo Resorts World Las Vegas,121.3,121.3,0,0,1,2,1,0,1
2026-05-29,Maceoo MGM,1708.94,1985.2,-276.26,0,6,11,3,2,6
2026-05-29,Online Store,3055.84,4918.86,-1595.8,-267.22,22,31,15,7,22
2026-05-29,Maceoo Hollywood FL,13911.24,17451.29,-3103.15,-436.9,23,98,5,14,20
2026-05-29,Maceoo Atlantic,3109.51,3259.97,-150.46,0,12,30,5,5,11
2026-05-29,Venetian,4395.27,4396.25,-0.98,0,13,42,2,0,3
2026-05-29,Maceoo Tampa,3150.53,3269.41,0,-118.88,7,25,2,4,7
2026-05-29,Maceoo Biloxi,1313.79,1504.09,-190.3,0,6,15,1,5,6
2026-05-29,Maceoo PR,2826.4,3322.4,-150,-346,7,14,1,6,7
2026-05-30,Maceoo Biloxi,2787.17,3341.51,-441.01,-113.33,16,28,5,6,12
2026-05-30,Maceoo Atlantic,11193.56,11402.24,-19.8,-188.88,20,53,6,13,19
2026-05-30,Maceoo MGM,4151.71,4291.87,-140.16,0,10,26,8,1,10
2026-05-30,CEOO DUBAI,1434.22,1512.19,-77.97,0,5,11,4,1,4
2026-05-30,Maceoo Aria,8255.3,9789.56,-1534.26,0,14,43,7,7,14
2026-05-30,Maceoo Tampa,3818.75,3818.75,0,0,12,28,5,3,8
2026-05-30,Maceoo Cosmo,5327.42,5801.78,-103.61,-370.75,11,25,9,1,10
2026-05-30,Online Store,20606.45,20781.45,-175,0,229,246,226,3,229
2026-05-30,Maceoo Resorts World Las Vegas,1184.05,1547.93,-54.38,-309.5,6,16,2,0,3
2026-05-30,WEB - Quiet LLC,0,594,-594,0,1,3,0,1,1
2026-05-30,Maceoo Hollywood FL,7283.92,7382.8,0,-98.88,17,53,7,10,16
2026-05-30,Maceoo PR,4086.42,4279.8,-193.38,0,13,29,5,7,12
2026-05-30,Venetian,785.39,785.39,0,0,4,9,0,0,1
2026-05-31,Maceoo PR,2157.96,2267.28,-109.32,0,6,14,3,2,5
2026-05-31,Venetian,3601.14,3601.14,0,0,11,34,0,0,1
2026-05-31,Maceoo Resorts World Las Vegas,2801.4,2801.4,0,0,5,15,2,1,3
2026-05-31,Maceoo Cosmo,8364.61,8364.61,0,0,13,40,8,5,13
2026-05-31,Online Store,20655.87,20705.87,-50,0,190,206,181,9,190
2026-05-31,Maceoo MGM,2529.92,2585.44,-55.52,0,8,22,4,3,8
2026-05-31,Maceoo Atlantic,4217.84,8519.8,-91.6,-4210.36,20,28,6,9,14
2026-05-31,Maceoo Tampa,2288.6,2516.34,-108.86,-118.88,10,21,3,5,9
2026-05-31,Maceoo Aria,13694.85,14163.57,-468.72,0,14,125,7,7,14
2026-05-31,Maceoo Biloxi,586.98,740.93,-153.95,0,6,9,4,2,5
2026-05-31,Maceoo Hollywood FL,7367.78,7752.01,-384.23,0,12,30,5,5,11
2026-05-31,CEOO DUBAI,2034.41,2034.41,0,0,2,4,2,0,2
2026-06-01,Maceoo MGM,2277.8,2277.8,0,0,6,39,3,3,6
2026-06-01,Venetian,5209.46,5264.26,-54.8,0,4,27,0,0,1
2026-06-01,Maceoo Biloxi,1701.91,2133.64,-431.73,0,5,13,4,1,5
2026-06-01,Maceoo Cosmo,1843.15,1855.05,-11.9,0,3,8,3,0,3
2026-06-01,Maceoo Aria,9892.07,10166.83,-274.76,0,14,65,10,4,13
2026-06-01,Maceoo PR,-169.2,0,0,-169.2,0,0,0,0,0
2026-06-01,Maceoo Tampa,3494.86,4287.79,-505.88,-287.05,8,29,1,6,7
2026-06-01,Online Store,11769.72,12658.29,-888.57,0,120,124,111,8,119
2026-06-01,Maceoo Atlantic,826.42,1306.4,-85.98,-394,4,6,1,3,3
2026-06-01,Maceoo Hollywood FL,4096.46,4800.2,-703.74,0,8,19,1,6,7
2026-06-02,Venetian,908.57,908.57,0,0,3,9,0,0,1
2026-06-02,Maceoo Biloxi,256.89,331,-74.11,0,3,5,2,1,3
2026-06-02,Maceoo MGM,900.48,971.09,-70.61,0,3,7,2,1,3
2026-06-02,Maceoo Aria,4548.61,4597.29,-48.68,0,10,29,3,7,10
2026-06-02,Maceoo Resorts World Las Vegas,650.76,650.76,0,0,1,7,0,1,1
2026-06-02,Maceoo Hollywood FL,3386.81,3673.74,-52.33,-234.6,8,23,2,6,7
2026-06-02,Online Store,11307.46,14424.21,-1719.39,-1397.36,88,109,72,13,85
2026-06-02,Maceoo PR,1059.64,1117.64,0,-58,5,7,2,3,4
2026-06-02,CEOO DUBAI,593.9,693.9,-100,0,1,2,1,0,1
2026-06-02,Maceoo Tampa,2386.29,2428.27,-41.98,0,5,13,4,1,5
2026-06-02,Maceoo Atlantic,10828.81,10828.81,0,0,6,10,2,4,5
2026-06-02,Maceoo Cosmo,465.15,520.87,-55.72,0,2,4,0,2,2
2026-06-03,Maceoo Atlantic,2598.25,2598.25,0,0,5,14,3,1,4
2026-06-03,CEOO DUBAI,129.5,129.5,0,0,1,1,0,0,1
2026-06-03,Maceoo Cosmo,3911.92,4629.84,-316.38,-401.54,6,14,2,3,5
2026-06-03,Maceoo Biloxi,875.39,1048.25,-172.86,0,8,16,2,1,4
2026-06-03,Maceoo Hollywood FL,4109.26,5382.29,-268.8,-1004.23,8,25,0,6,6
2026-06-03,Maceoo MGM,1917.63,2111.61,-193.98,0,5,12,4,1,5
2026-06-03,Maceoo Tampa,867.82,867.82,0,0,4,7,2,1,4
2026-06-03,Online Store,26640.42,27310.99,-472.57,-198,228,249,217,11,228
2026-06-03,Maceoo Aria,11405.29,11909.27,-405.98,-98,15,79,7,8,15
2026-06-03,Maceoo Resorts World Las Vegas,2520.83,2959.43,-438.6,0,6,21,0,1,2
2026-06-03,Maceoo PR,2090.16,3137.04,-1046.88,0,4,15,0,4,4
2026-06-04,Maceoo Biloxi,637.23,950.98,-313.75,0,6,12,3,3,6
2026-06-04,Venetian,1952.52,1971.72,-19.2,0,5,14,0,0,1
2026-06-04,Maceoo Cosmo,1968,1968,0,0,7,18,3,4,7
2026-06-04,Maceoo PR,1236.64,1236.64,0,0,3,13,0,3,3
2026-06-04,Maceoo Atlantic,1253.5,1316.7,-63.2,0,8,16,4,3,8
2026-06-04,Maceoo MGM,2936.99,3558.93,-621.94,0,4,9,3,1,4
2026-06-04,Maceoo Tampa,2494.19,2658.75,-164.56,0,7,17,1,5,6
2026-06-04,Maceoo Aria,8843.29,9296.32,-453.03,0,14,140,4,9,14
2026-06-04,Online Store,13351.14,13813.39,-462.25,0,84,102,71,13,84
2026-06-04,Maceoo Hollywood FL,10987.74,11493.84,-158.1,-348,16,48,6,9,14
2026-06-05,Online Store,7592.36,10078.63,-2486.27,0,50,71,38,12,50
2026-06-05,Venetian,2012.84,2022.72,-9.88,0,9,21,0,0,1
2026-06-05,Maceoo Cosmo,4670.64,4898.52,-227.88,0,10,24,9,1,10
2026-06-05,Maceoo Biloxi,704.28,824.29,-120.01,0,5,7,2,2,5
2026-06-05,Maceoo Atlantic,1969.81,1969.81,0,0,7,11,4,3,7
2026-06-05,Maceoo PR,2541.27,2611.04,-69.77,0,9,19,3,6,9
2026-06-05,Maceoo Hollywood FL,2044.9,2507.88,-39.68,-423.3,9,24,1,8,8
2026-06-05,Maceoo Resorts World Las Vegas,53.21,53.21,0,0,1,3,0,0,1
2026-06-05,CEOO DUBAI,54.5,109,-54.5,0,1,1,1,0,1
